product_id,name,product_type,sku,price,min_price,max_price,qty,collection_id,collection,category,category_name,store_code,gender
109315,Men's Ring Magic Line 8 mm,wedding_ring,GWD-H1029-8-M,886.000000,354.000000,8897.000000,1,4090,twinset,0,,glgb,men
110094,GLAMIRA Ring Brett,ring,brett,1024.000000,751.000000,9483.000000,1,,,815,Dreamy Hues,glgb,women
84855,Engagement Ring Diana,ring,G100410,764.000000,573.000000,234061.000000,1,5170,design_solitaire,605,Engagement Rings,glgb,women
109782,Engagement Ring Alita 1.0 crt,ring,Alita10,676.000000,507.000000,92850.000000,1,4375,solitaire_pave,605,Engagement Rings,glgb,women
93527,Men's Ring Classic Power 2.5 mm,wedding_ring,GWD19470,342.000000,123.000000,3776.000000,1,159,classic,0,,glgb,men
99715,Men's Ring Noble Spark 8 mm,wedding_ring,GWD-MA014-M,1137.000000,331.000000,11416.000000,1,4297,exclusive,0,,glgb,men
100516,Cufflink Hermetis,cufflink,Hermetisv1,1676.000000,1206.000000,199846.000000,1,4378,fashion,54,Cufflinks,glgb,men
100364,Men's Ring Wondrous Embroidery 8 mm,wedding_ring,FCW-018-8M,1088.000000,301.000000,10925.000000,1,4396,memoire,0,,glgb,men
92846,Men's Ring Classic Mood 3mm,wedding_ring,GWD11700,404.000000,105.000000,4461.000000,1,159,classic,0,,glgb,men
89429,Engagement Ring Britany,ring,GI00174,610.000000,463.000000,99891.000000,1,4297,exclusive,605,Engagement Rings,glgb,women
91185,GLAMIRA Brooch Carlen,brooch,BR20,1059.000000,826.000000,10856.000000,1,,,645,Brooch,glgb,women
104503,GLAMIRA Ring Estera,ring,estera,921.000000,648.000000,8992.000000,1,5299,cabochon,27,Rings,glgb,women
98242,Women's Ring Unique Joy 8 mm,wedding_ring,GWD-S3508-W,1060.000000,309.000000,10684.000000,1,164,simple,0,,glgb,women
107194,Men's Wedding Ring Attractive Love 6 mm,wedding_ring,GWD-L-1400-6-M,672.000000,268.000000,6748.000000,1,4297,exclusive,690,Men’s Wedding Rings,glgb,men
92345,Engagement Ring Kylie 0.5 crt,ring,kylie-0.5crt,524.000000,366.000000,36160.000000,1,5169,side-stone,605,Engagement Rings,glgb,women
107356,Brilliant Step 8 mm,wedding_ring,GWD-L-5200-8,1591.000000,636.000000,16059.000000,1,4090,twinset,0,,glgb,False
85677,Women's Wedding Ring Golden Perfection,wedding_ring,TWN1517-9,799.000000,359.000000,1943.000000,1,4524,celtic,689,Women’s Wedding Rings,glgb,women
101380,GLAMIRA Knuckle Ring Aldora,knuckle_ring,ALDORA,430.000000,430.000000,3396.000000,1,,,751,Knuckle Rings,glgb,False
103201,Engagement Ring Tesora,ring,tesora1,686.000000,459.000000,59355.000000,1,4375,solitaire_pave,605,Engagement Rings,glgb,women
101822,Men's Ring Eternal Passion,wedding_ring,S4709-MEN,52.000000,52.000000,52.000000,1,4382,silver_design,0,,glgb,men
91829,GLAMIRA Ring Hillary Ø8 mm,ring,P26-8,648.000000,453.000000,4860.000000,1,4661,pearl,763,PEARL's Rings,glgb,women
101776,Women's Ring Silver Inspiration Heaven,wedding_ring,5510050-065-1,66.000000,66.000000,66.000000,1,4382,silver_design,0,,glgb,women
108476,Women's Wedding Ring Dynamic Story 5 mm,wedding_ring,GWD-L-8200-5-W,517.000000,206.000000,5269.000000,1,4090,twinset,689,Women’s Wedding Rings,glgb,women
104917,Romantic Feeling 8 mm,wedding_ring,GWD-N1016-8,1692.000000,676.000000,17731.000000,1,4396,memoire,0,,glgb,False
92601,Women's Wedding Ring Classic Way 5mm,wedding_ring,GWD10600,661.000000,154.000000,7414.000000,1,159,classic,689,Women’s Wedding Rings,glgb,women
99335,Wedding Ring Universe Crux 5 mm,wedding_ring,GWD-M1042-5,1168.000000,383.000000,12389.000000,1,4396,memoire,688,Wedding Rings,glgb,False
108217,Men's Ring Exotic Serenity 10 mm,wedding_ring,GWD-L-15000-10-M,1085.000000,434.000000,10895.000000,1,164,simple,0,,glgb,men
93592,Men's Wedding Ring Classic Glow 5mm,wedding_ring,GWD19990,722.000000,231.000000,7975.000000,1,159,classic,690,Men’s Wedding Rings,glgb,men
100099,Women's Earring Lacramiora,earring,LACRAMIORA,319.000000,261.000000,5980.000000,1,5473,drops_&_dangle,602,Earrings,glgb,women
88519,Wedding Ring Alluring Cloud,wedding_ring,TWN743-4/TWN744-4,1605.000000,722.000000,3427.000000,1,164,simple,688,Wedding Rings,glgb,False
108397,Men's Wedding Ring Exotic Love 8 mm,wedding_ring,GWD-L-7400-8-M,915.000000,366.000000,9187.000000,1,4291,vintage,690,Men’s Wedding Rings,glgb,men
101281,Women's Anklet Richendra,anklet,Richendra,660.000000,422.000000,5355.000000,1,,,752,Anklets,glgb,women
101658,Kid's Earring Danikka,earring,KIDE-095,406.000000,284.000000,3101.000000,1,4378,fashion,63,Earrings,glgb,False
107884,Wedding Ring Exotic Ground 4 mm,wedding_ring,GWD-L-18000-4,856.000000,342.000000,8856.000000,1,4090,twinset,688,Wedding Rings,glgb,False
90644,Men's Ring Gracious love,wedding_ring,DSC_5083-2-MEN,727.000000,327.000000,1490.000000,1,4090,twinset,0,,glgb,women
102514,Engagement Ring Miguelina,ring,MIGUELINA,498.000000,313.000000,91430.000000,1,4375,solitaire_pave,605,Engagement Rings,glgb,women
107594,Men's Ring Authentic Line 8 mm,wedding_ring,GWD-L-4000-8-M,881.000000,352.000000,8846.000000,1,4090,twinset,0,,glgb,men
100383,Women's Ring Wondrous Valley 8 mm,wedding_ring,FCW-019-8W,1051.000000,291.000000,10772.000000,1,4396,memoire,0,,glgb,women
106604,Men's Wedding Ring Elegant Fortune 5 mm,wedding_ring,GWD-H14319119-M,602.000000,240.000000,6045.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
110223,Women's Bracelet Alethia,bracelet,alethia,481.000000,360.000000,35612.000000,1,5244,leather_bracelets,624,Bracelets,glgb,women
104474,Women's Pendant Grazina,pendant,grazina,352.000000,264.000000,5001.000000,1,5299,cabochon,601,Necklaces,glgb,women
104462,Women's Earring Roderica,earring,roderica,784.000000,519.000000,7838.000000,1,5299,cabochon,602,Earrings,glgb,women
90724,GLAMIRA Ring Severina,ring,R17,1524.000000,1044.000000,11543.000000,1,4395,swing,27,Rings,glgb,women
111396,GLAMIRA Pendant Ferne - Leo,pendant,ferne-leo,552.000000,375.000000,4263.000000,1,5246,horoscope,601,Necklaces,glgb,women
107588,Men's Wedding Ring Attractive Light 6 mm,wedding_ring,GWD-L-3900-6-M,659.000000,263.000000,6617.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
110491,GLAMIRA Ring Crisantemo,ring,crisantemo-ring,841.000000,546.000000,7074.000000,1,4378,fashion,27,Rings,glgb,women
98648,Shining Moon 8 mm,wedding_ring,GWD-S4002-8,2283.000000,913.000000,23012.000000,1,164,simple,0,,glgb,False
111122,Men's Ring Confident Spirit 10 mm,wedding_ring,gwd-h10043-10-M,902.000000,405.000000,1904.000000,1,5247,wood_&_carbon,0,,glgb,men
100710,Kid's Earring Wiki,earring,KIE-125,553.000000,370.000000,4147.000000,1,5157,symbols,63,Earrings,glgb,False
99539,Men's Ring Universe Crux 8 mm,wedding_ring,GWD-M1042-8-M,945.000000,310.000000,9488.000000,1,4396,memoire,0,,glgb,men
99465,Men's Wedding Ring Infinite Lanscapes 5 mm,wedding_ring,GWD-M1025-M,631.000000,206.000000,6334.000000,1,4396,memoire,690,Men’s Wedding Rings,glgb,men
99943,GLAMIRA Pendant Nelwina,pendant,OEPD-081,258.000000,258.000000,2058.000000,1,4574,initials,601,Necklaces,glgb,women
108073,Women's Wedding Ring Endless Love 6 mm,wedding_ring,GWD-L-22000-6-W,593.000000,244.000000,5954.000000,1,4295,fancy,689,Women’s Wedding Rings,glgb,women
87219,Men's Wedding Ring Pure Grace,wedding_ring,FLY308-1,484.000000,217.000000,992.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
102828,Women's Necklace Lizeddie Ø8 mm,necklace,Lizeddie-8-mm,525.000000,434.000000,4543.000000,1,4661,pearl,764,PEARL's Necklaces,glgb,False
85170,Women's Wedding Ring Smart Affinity,wedding_ring,P7005_007,537.000000,241.000000,4185.000000,1,164,simple,689,Women’s Wedding Rings,glgb,women
92380,Engagement Ring Sydney 0.1 crt,ring,SYDNEY-0.1CRT,749.000000,509.000000,6124.000000,1,4375,solitaire_pave,605,Engagement Rings,glgb,women
95486,Men's Ring Galeno,ring,Galeno,2667.000000,1066.000000,20244.000000,1,4378,fashion,617,Rings,glgb,men
109054,Women's Ring Magic Key 7 mm,wedding_ring,GWD-H1017-7-W,710.000000,284.000000,7195.000000,1,4291,vintage,0,,glgb,women
102791,Women's Pendant Lapriel Ø6 mm,pendant,Lapriel-6-mm,252.000000,206.000000,2190.000000,1,4661,pearl,764,PEARL's Necklaces,glgb,False
87971,Wedding Ring Infinite Bubble,wedding_ring,FLY313/FLY314,1466.000000,659.000000,4302.000000,1,4396,memoire,688,Wedding Rings,glgb,False
103374,GLAMIRA Ring Urilla,ring,Urilla,749.000000,524.000000,142356.000000,1,5240,big_stone,27,Rings,glgb,women
95632,GLAMIRA Pendant Andeo,pendant,Andeo,448.000000,291.000000,3483.000000,1,4579,angel,601,Necklaces,glgb,women
100432,Wedding Ring Adore Sassy 5 mm,wedding_ring,DAW-005-5,1480.000000,432.000000,15126.000000,1,4090,twinset,688,Wedding Rings,glgb,False
98298,Kid's Pendant Norte,pendant,EPK-83,333.000000,266.000000,3016.000000,1,1289,heart,61,Necklaces,glgb,False
104117,Women's Pendant Amairin,necklace,Amairin,482.000000,407.000000,7920.000000,1,5299,cabochon,601,Necklaces,glgb,women
106076,Wedding Ring Noble Garden 6 mm,wedding_ring,GWD-N1123-6,1334.000000,533.000000,14587.000000,1,4291,vintage,688,Wedding Rings,glgb,False
87142,Women's Wedding Ring Exotic Gates,wedding_ring,TWN2009-1,897.000000,403.000000,2261.000000,1,4297,exclusive,689,Women’s Wedding Rings,glgb,women
102844,GLAMIRA Ring Karmarie Ø6 mm,ring,PH8-6,535.000000,401.000000,4295.000000,1,4661,pearl,763,PEARL's Rings,glgb,women
105941,Women's Ring Universe Rhyme 10 mm,wedding_ring,GWD-N1111-10-W,966.000000,386.000000,9821.000000,1,4090,twinset,0,,glgb,women
103932,Women's Necklace Jatonya,pendant,jatonya,625.000000,472.000000,233352.000000,1,5240,big_stone,601,Necklaces,glgb,women
90466,Men's Wedding Ring Celtic Sign,wedding_ring,R37077-3Z-MEN,419.000000,66.000000,858.000000,1,4524,celtic,690,Men’s Wedding Rings,glgb,men
91160,Women's Pendant Fairy,pendant,ANG2,198.000000,158.000000,2043.000000,1,4579,angel,601,Necklaces,glgb,women
105473,Men's Wedding Ring Sense Mira 4 mm,wedding_ring,GWD-N1086-4-M,570.000000,228.000000,5723.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
98891,Women's Wedding Ring Bright Queen 5 mm,wedding_ring,GWD-S4020-5-W,573.000000,229.000000,5877.000000,1,164,simple,689,Women’s Wedding Rings,glgb,women
89011,Men's Wedding Ring Embrace Journey,wedding_ring,LG164,553.000000,248.000000,1133.000000,1,4396,memoire,690,Men’s Wedding Rings,glgb,men
105562,Men's Ring Shimmering Road 8 mm,wedding_ring,GWD-N1089-8-M,900.000000,360.000000,9037.000000,1,4090,twinset,0,,glgb,men
110187,Men's Bracelet Anderson,bracelet,Anderson,1410.000000,1057.000000,10575.000000,1,5402,leather,839,Bracelets,glgb,men
93528,Men's Wedding Ring Classic Style,wedding_ring,GWD16200-6,856.000000,186.000000,9455.000000,1,159,classic,690,Men’s Wedding Rings,glgb,men
104609,Women's Pendant Gabrianna,pendant,gabrianna,292.000000,209.000000,3352.000000,1,5299,cabochon,601,Necklaces,glgb,women
96494,Engagement Ring Damien,ring,Damien,748.000000,448.000000,67816.000000,1,4297,exclusive,605,Engagement Rings,glgb,women
96056,Alluring Spring 8 mm,wedding_ring,GWD-T45008,2537.000000,819.000000,25833.000000,1,4090,twinset,0,,glgb,False
92374,Engagement Ring Savanna,ring,savanna-0.16crt,399.000000,319.000000,3497.000000,1,4377,halo,605,Engagement Rings,glgb,women
102290,Women's Earring Alvenas,earring,Alvenas,414.000000,314.000000,3517.000000,1,5256,studs,602,Earrings,glgb,women
102635,GLAMIRA Brooch Lathem,brooch,Lathem,759.000000,554.000000,6780.000000,1,,,645,Brooch,glgb,women
100148,Kid's Ring Tegan,ring,KDR-019,236.000000,193.000000,1783.000000,1,5155,animals,62,Rings,glgb,False
108035,Women's Wedding Ring Florid  Cross 6 mm,wedding_ring,GWD-L-13000-6-W,595.000000,238.000000,6293.000000,1,4090,twinset,689,Women’s Wedding Rings,glgb,women
105674,Women's Ring Pretty Effect 10 mm,wedding_ring,GWD-N1067-10-W,1002.000000,400.000000,11303.000000,1,4291,vintage,0,,glgb,women
103304,Engagement Ring Guendolin,ring,Guendolin01,1037.000000,798.000000,130004.000000,1,4297,exclusive,605,Engagement Rings,glgb,women
92710,Men's Wedding Ring Classic Fame 4 mm,wedding_ring,GWD12090,525.000000,160.000000,5798.000000,1,159,classic,690,Men’s Wedding Rings,glgb,men
103566,GLAMIRA Ring Emilyah,ring,emilyah1,713.000000,489.000000,7324.000000,1,5299,cabochon,27,Rings,glgb,women
85173,Men's Wedding Ring Smart Glaze,wedding_ring,v7001_003,597.000000,268.000000,4477.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
99152,Women's Ring Embrace Feeling 8 mm,wedding_ring,GWD-M1014-8-W,809.000000,265.000000,8731.000000,1,4396,memoire,0,,glgb,women
97347,Wedding Ring Mystic Ashes 10 mm,wedding_ring,GWD-V5003-10,2291.000000,870.000000,18350.000000,1,4291,vintage,688,Wedding Rings,glgb,False
99591,Wedding Ring Alluring Ground 5 mm,wedding_ring,GWD-MA001,1430.000000,417.000000,14697.000000,1,4297,exclusive,688,Wedding Rings,glgb,False
109407,Men's Ring Magic Gift 10 mm,wedding_ring,GWD-H1057-10-M,1102.000000,440.000000,11065.000000,1,4291,vintage,0,,glgb,men
90713,Men's Ring Baron,ring,ONYX-1,1788.000000,1788.000000,14383.000000,1,4378,fashion,617,Rings,glgb,men
102714,Women's Earring Lamarria,earring,PRLE30,163.000000,114.000000,1487.000000,1,4661,pearl,765,PEARL's Earrings,glgb,women
103565,GLAMIRA Ring Emersyn,ring,emersyn,557.000000,430.000000,5559.000000,1,5299,cabochon,27,Rings,glgb,women
87998,Men's Wedding Ring Infinite Care,wedding_ring,FLY512,974.000000,438.000000,1996.000000,1,4396,memoire,690,Men’s Wedding Rings,glgb,men
97814,GLAMIRA Ring Negri,ring,NEGRI,541.000000,411.000000,9607.000000,1,5239,open,27,Rings,glgb,women
101420,GLAMIRA Knuckle Ring Naiya,knuckle_ring,NAIYA,818.000000,507.000000,6769.000000,1,,,751,Knuckle Rings,glgb,False
99377,Women's Ring Infinite Sea 8 mm,wedding_ring,GWD-M1028-8-W,777.000000,254.000000,8717.000000,1,4396,memoire,0,,glgb,women
90577,Wedding Ring Pretty Fusion,wedding_ring,DSC_3742,1211.000000,544.000000,9122.000000,1,159,classic,688,Wedding Rings,glgb,False
110890,Confident Charm 4 mm,wedding_ring,gwd-h10005-4,1389.000000,625.000000,3024.000000,1,5247,wood_&_carbon,0,,glgb,False
103956,Women's Pendant Niyasia,pendant,niyasia,362.000000,267.000000,73961.000000,1,4377,halo,601,Necklaces,glgb,women
103308,Engagement Ring Joretta,ring,Joretta,924.000000,554.000000,62854.000000,1,4297,exclusive,605,Engagement Rings,glgb,women
101804,Men's Ring Silver & Diamonds Sun,wedding_ring,8031-MEN,66.000000,66.000000,66.000000,1,4382,silver_design,0,,glgb,men
110464,Men's Pendant Simon,pendant,Men-Simon,999.000000,672.000000,7672.000000,1,5157,symbols,849,Necklaces,glgb,men
106492,Women's Ring Mystic Bond 10 mm,wedding_ring,GWD-N1139-10-W,966.000000,386.000000,9740.000000,1,4291,vintage,0,,glgb,women
109121,Women's Wedding Ring Magic Charm 6 mm,wedding_ring,GWD-H1035-6-W,870.000000,348.000000,9476.000000,1,4396,memoire,689,Women’s Wedding Rings,glgb,women
107284,Amazing Affection 10 mm,wedding_ring,GWD-L-3300-10-1,2073.000000,829.000000,21659.000000,1,4090,twinset,0,,glgb,False
103571,GLAMIRA Ring Erlene,ring,erlene,415.000000,330.000000,3929.000000,1,5299,cabochon,27,Rings,glgb,women
106042,Wedding Ring Pure Touch 4 mm,wedding_ring,GWD-N1120-4,868.000000,347.000000,8767.000000,1,164,simple,688,Wedding Rings,glgb,False
103857,GLAMIRA Ring Mekisha,ring,mekisha,949.000000,745.000000,13737.000000,1,5299,cabochon,27,Rings,glgb,women
96946,Women's Wedding Ring Exotic Ligh 6mm,wedding_ring,GWD-E11790,808.000000,217.000000,8589.000000,1,4297,exclusive,689,Women’s Wedding Rings,glgb,women
99934,GLAMIRA Pendant Marika,pendant,OEPD-072,275.000000,275.000000,2185.000000,1,5258,name,601,Necklaces,glgb,women
103881,GLAMIRA Ring Floriana,ring,floriana,707.000000,570.000000,9064.000000,1,5299,cabochon,27,Rings,glgb,women
95823,Men's Ring Charming Shine 8mm,wedding_ring,GWD-T211480,1349.000000,539.000000,13546.000000,1,4090,twinset,0,,glgb,men
92781,Women's ring Classic Step 8mm,wedding_ring,GWD11350,1145.000000,225.000000,12686.000000,1,159,classic,0,,glgb,women
104702,Women's Wedding Ring Natural Impression 5 mm,wedding_ring,GWD-N1005-5-W,521.000000,208.000000,5363.000000,1,4090,twinset,689,Women’s Wedding Rings,glgb,women
96497,Engagement Ring Amaya 0.5 crt,ring,amaya-0.5-crt,719.000000,503.000000,37825.000000,1,5169,side-stone,605,Engagement Rings,glgb,women
93402,Men's Ring Classic Tune 3 mm,wedding_ring,GWD13940-3,404.000000,105.000000,4461.000000,1,159,classic,0,,glgb,men
90344,GLAMIRA Colliers Werra,-1,TK-5-N,3793.000000,3793.000000,15663.000000,1,,,687,Colliers,glgb,women
85937,Women's Wedding Ring Natural Energy,wedding_ring,SM168-9,639.000000,287.000000,1309.000000,1,164,simple,689,Women’s Wedding Rings,glgb,women
95864,Women's Wedding Ring Bright Summer,wedding_ring,GWD-T211890,589.000000,167.000000,6196.000000,1,4090,twinset,689,Women’s Wedding Rings,glgb,women
90807,GLAMIRA Bridal Set Splendiferous Ring A,ring,D27726-2-A,1219.000000,731.000000,15135.000000,1,4291,vintage,605,Engagement Rings,glgb,women
99990,Engagement Ring Lilava,ring,LILAVA,676.000000,446.000000,39124.000000,1,4297,exclusive,605,Engagement Rings,glgb,women
102036,Engagement Ring Jonasia,ring,Jonasia,1478.000000,842.000000,65727.000000,1,5170,design_solitaire,605,Engagement Rings,glgb,women
105916,Women's Ring Universe Birth 8 mm,wedding_ring,GWD-N1109-8-W,769.000000,307.000000,8547.000000,1,4090,twinset,0,,glgb,women
90383,Women's Earring Neisse,earring,TK-9-E,843.000000,843.000000,5497.000000,1,5256,studs,602,Earrings,glgb,women
100960,GLAMIRA Bracelet Teresina,bracelet,TERESINA,496.000000,347.000000,3720.000000,1,1289,heart,750,Plain Design Bracelets,glgb,women
90481,Men's Wedding Ring Immortal Charm,wedding_ring,DSC_3906-MEN,587.000000,264.000000,4402.000000,1,164,simple,690,Men’s Wedding Rings,glgb,men
101862,GLAMIRA Ring Jaylicia,ring,WSR-18,424.000000,322.000000,3180.000000,1,5157,symbols,719,Plain Design Rings,glgb,women
105931,Men's Wedding Ring Universe Oceania 6 mm,wedding_ring,GWD-N1110-6-M,672.000000,268.000000,6748.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
93518,Men's Wedding Ring Classic Inspiration 5mm,wedding_ring,GWD19410,722.000000,168.000000,7975.000000,1,159,classic,690,Men’s Wedding Rings,glgb,men
104265,Women's Earring Linka,earring,Linka,643.000000,460.000000,5841.000000,1,5299,cabochon,602,Earrings,glgb,women
105644,Men's Wedding Ring Splendid Future 6 mm,wedding_ring,GWD-N1092-6-M,685.000000,274.000000,6878.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
93073,Women's ring Classic Route 9 mm,wedding_ring,GWD14750,1277.000000,251.000000,14319.000000,1,159,classic,0,,glgb,women
109540,Women's Earring Alude,earring,Alude,800.000000,560.000000,6646.000000,1,5256,studs,602,Earrings,glgb,women
107672,Brilliant Ornament 8 mm,wedding_ring,GWD-L-7000-8,1844.000000,737.000000,19121.000000,1,4297,exclusive,0,,glgb,False
106325,Women's Wedding Ring Gorgeous Image 5 mm,wedding_ring,GWD-H14319048-W,533.000000,213.000000,5434.000000,1,4291,vintage,689,Women’s Wedding Rings,glgb,women
97458,Women's Bracelet Adalia,bracelet,Adalia,517.000000,403.000000,4154.000000,1,5168,chain_bracelet,624,Bracelets,glgb,women
98276,GLAMIRA Necklace Ikurra,necklace,EPK-61,534.000000,440.000000,4128.000000,1,4378,fashion,601,Necklaces,glgb,women
109180,Women's Wedding Ring Essential Balance 5 mm,wedding_ring,GWD-H1053-5-W,547.000000,218.000000,6683.000000,1,4291,vintage,689,Women’s Wedding Rings,glgb,women
108022,Women's Ring Glamour Queen 10 mm,wedding_ring,GWD-L-9900-10-W,956.000000,382.000000,9732.000000,1,4090,twinset,0,,glgb,women
111121,Wedding Ring Confident Spirit 8 mm,wedding_ring,gwd-h10043-8,1532.000000,689.000000,3761.000000,1,5247,wood_&_carbon,688,Wedding Rings,glgb,False
86705,Engagement Ring Bridal Love,ring,G100805,556.000000,389.000000,10611.000000,1,5170,design_solitaire,605,Engagement Rings,glgb,women
88520,Men's Wedding Ring Alluring Summer,wedding_ring,TWN712,641.000000,288.000000,1314.000000,1,4396,memoire,690,Men’s Wedding Rings,glgb,men
105235,Women's Wedding Ring Precious Star 4 mm,wedding_ring,GWD-N1040-4-W,431.000000,172.000000,4643.000000,1,4090,twinset,689,Women’s Wedding Rings,glgb,women
101097,Forever Love 8 mm,wedding_ring,GWD-W1012-8,3039.000000,1367.000000,24651.000000,1,4297,exclusive,0,,glgb,False
109913,Women's Pendant Saanvi,pendant,Saanvi,340.000000,313.000000,3403.000000,1,4378,fashion,601,Necklaces,glgb,women
95923,Bright Flash 10mm,wedding_ring,GWD-T212490,3315.000000,822.000000,33613.000000,1,4090,twinset,0,,glgb,False
97761,GLAMIRA Hoop Pendant Stasya,pendant,STASYA,451.000000,360.000000,3505.000000,1,4291,vintage,601,Necklaces,glgb,women
96697,Women's Wedding Ring Alluring Look 6mm,wedding_ring,GWD-E10150,927.000000,243.000000,9959.000000,1,4297,exclusive,689,Women’s Wedding Rings,glgb,women
91103,Engagement Ring Gardenia 0.5 crt,ring,RG9G05,705.000000,479.000000,37658.000000,1,4375,solitaire_pave,605,Engagement Rings,glgb,women
99050,Wedding Ring Circules Vitae 6 mm,wedding_ring,GWD-M1007-5,1110.000000,364.000000,12970.000000,1,4396,memoire,688,Wedding Rings,glgb,False
102874,GLAMIRA Ring Lorangelis Ø4 mm,ring,PH24-4,818.000000,531.000000,6547.000000,1,4661,pearl,763,PEARL's Rings,glgb,women
109293,Men's Ring Pretty Wake 8 mm,wedding_ring,GWD-H1023-8-M,886.000000,354.000000,8897.000000,1,4090,twinset,0,,glgb,men
108120,Women's Ring Pretty Tale 10 mm,wedding_ring,GWD-L-33000-10-W,928.000000,371.000000,9386.000000,1,4090,twinset,0,,glgb,women
89414,Women's Ring Roxanne,ring,GI00160,654.000000,483.000000,37319.000000,1,5170,design_solitaire,605,Engagement Rings,glgb,women
105274,Men's Wedding Ring Extreme Line 6 mm,wedding_ring,GWD-N1052-6-M,662.000000,264.000000,6646.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
96322,Tempting Fantasy 8 mm,wedding_ring,GWD-T120918-8,2628.000000,709.000000,26674.000000,1,4090,twinset,0,,glgb,False
102623,GLAMIRA Brooch Lashelia,brooch,Lashelia,695.000000,500.000000,6275.000000,1,,,645,Brooch,glgb,women
100135,Kid's Ring Hajar,ring,KDR-006,288.000000,236.000000,2297.000000,1,4716,flower,62,Rings,glgb,False
106092,Men's Ring Magical Love 10 mm,wedding_ring,GWD-N1124-10-M,1023.000000,409.000000,10272.000000,1,4396,memoire,0,,glgb,men
105661,Men's Wedding Ring Perfect Love 8 mm,wedding_ring,GWD-N1066-8-M,908.000000,363.000000,9118.000000,1,4291,vintage,690,Men’s Wedding Rings,glgb,men
105671,Women's Wedding Ring Pretty Effect 6 mm,wedding_ring,GWD-N1067-6-W,642.000000,256.000000,7186.000000,1,4291,vintage,689,Women’s Wedding Rings,glgb,women
100328,Men's Wedding Ring Wondrous Barbara 6 mm,wedding_ring,FCW-015-6M,841.000000,238.000000,8444.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
107579,Men's Wedding Ring Amazing Mixture 6 mm,wedding_ring,GWD-L-3700-6-M,683.000000,273.000000,6857.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
90994,Engagement Ring Gemma 0.5crt,ring,G100465-05,587.000000,434.000000,36697.000000,1,4375,solitaire_pave,605,Engagement Rings,glgb,women
92222,Engagement Ring Suela 0.16 crt,ring,suela-016crt,494.000000,365.000000,4409.000000,1,5170,design_solitaire,605,Engagement Rings,glgb,women
102072,Women's Necklace Torumta,necklace,DP-057,245.000000,226.000000,2031.000000,1,4716,flower,601,Necklaces,glgb,women
90908,Engagement Ring Bridal Heaven 0.5crt,ring,G100800-05,467.000000,354.000000,35507.000000,1,5171,classic_solitaire,605,Engagement Rings,glgb,women
104293,Women's Earring Lizzy,earring,lizzy,942.000000,612.000000,7912.000000,1,5256,studs,602,Earrings,glgb,women
97852,Engagement Ring Chubascoli,ring,CHUBASCOLI,765.000000,550.000000,60294.000000,1,4377,halo,605,Engagement Rings,glgb,women
105960,Men's Ring White Crown 10 mm,wedding_ring,GWD-N1112-10-M,1082.000000,432.000000,10865.000000,1,164,simple,0,,glgb,men
85746,Wedding Ring Unique Affection,wedding_ring,TWN1639-9/TWN1640-9,1264.000000,568.000000,9520.000000,1,164,simple,688,Wedding Rings,glgb,False
102770,Women's Pendant Katrinka Ø8 mm,pendant,Katrinka-8-mm,434.000000,347.000000,4250.000000,1,4661,pearl,764,PEARL's Necklaces,glgb,False
111155,Men's Ring Confident Game 10 mm,wedding_ring,gwd-h10023-10-M,1516.000000,682.000000,3107.000000,1,5247,wood_&_carbon,0,,glgb,men
104764,Sense Tear 10 mm,wedding_ring,GWD-N1010-10,2079.000000,831.000000,21841.000000,1,4396,memoire,0,,glgb,False
87601,Men's Wedding Ring Sensual Spin,wedding_ring,TWN1040-1,853.000000,383.000000,1748.000000,1,4295,fancy,690,Men’s Wedding Rings,glgb,men
97352,Women's ring Mystic Pray 10 mm,wedding_ring,GWD-V3110-W,1332.000000,340.000000,14591.000000,1,4291,vintage,0,,glgb,women
110530,GLAMIRA Ring Nikoleta,ring,nikoleta-ring,2220.000000,1509.000000,353975.000000,1,4378,fashion,27,Rings,glgb,women
108009,Women's Ring Charming Fever 10 mm,wedding_ring,GWD-L-9600-10-W,966.000000,386.000000,9955.000000,1,4090,twinset,0,,glgb,women
107339,Bright Winter 10 mm,wedding_ring,GWD-L-4800-10,2087.000000,834.000000,21644.000000,1,4090,twinset,0,,glgb,False
100865,Kid's Pendant Rufa,pendant,KIP-151,134.000000,113.000000,1128.000000,1,5157,symbols,61,Necklaces,glgb,False
98354,Women's Pendant Tisza,pendant,TISZA,163.000000,135.000000,1447.000000,1,4378,fashion,601,Necklaces,glgb,women
97782,GLAMIRA Ivy Pendant Tropicola,pendant,TROPICOLA,336.000000,262.000000,2643.000000,1,4378,fashion,601,Necklaces,glgb,women
102622,GLAMIRA Brooch Kevalyn,brooch,Kevalyn,1044.000000,730.000000,9045.000000,1,,,645,Brooch,glgb,women
